"year","country","location","temperature"
2006,"Monaco","New Josephshire",23.187082020003885
2010,"Azerbaijan","South Misty",23.19119399848585
2005,"United States of America","Hollandbury",23.203795793054773
2002,"Lao People's Democratic Republic","Johnhaven",23.211626097828248
2003,"Cote d'Ivoire","East Sarah",23.217365637235133
2007,"Luxembourg","South Derekmouth",23.217904732078317
2018,"Portugal","West Edwardside",23.21910631276636
2016,"Suriname","Kevinmouth",23.22099644580628
2004,"Bahamas","Port Melissatown",23.22967768753864
2005,"Slovenia","New Pamelamouth",23.2302217746586
2018,"Bahrain","Gardnerbury",23.23198093240966
2020,"Tonga","Lake Breannashire",23.24192671364068
2005,"Afghanistan","Lake James",23.246626667046694
2022,"Saudi Arabia","East Michael",23.24851543562622
2013,"Burundi","New Jessica",23.250565736084717
2007,"Andorra","New Jacob",23.263024719946262
2006,"Tanzania","New George",23.26439605225733
2010,"Australia","North Johnshire",23.26623587818421
2015,"Iceland","Beckertown",23.268123550987237
2006,"Cote d'Ivoire","South Jeffrey",23.268216623333856
2020,"Croatia","Crosbyburgh",23.280129441057333
2001,"Sao Tome and Principe","Lake William",23.28470220753608
2016,"Barbados","South Brucestad",23.292395045528945
2006,"French Polynesia","Port Andrewville",23.29361518193614
2021,"Israel","Lake Dianastad",23.298416456044286
2018,"Montserrat","Coopertown",23.29992720316173
2019,"Belize","Caseyland",23.30088440817086
2008,"Kiribati","Port Eileenton",23.302719822191584
2011,"Guernsey","Kennethport",23.30773623993648
2005,"Hungary","Brandiburgh",23.315250253358577
2003,"Liechtenstein","East Derek",23.3174555407998
2022,"Cape Verde","South Raystad",23.31956294283437
2009,"Sri Lanka","South Gary",23.322805418020256
2003,"Gambia","Nicholasfurt",23.322969343222795
2010,"Trinidad and Tobago","Roseshire",23.331177157581514
2013,"Congo","North Jennifermouth",23.331657297339063
2001,"Australia","Wilsonshire",23.333859260864628
2017,"Saint Helena","Port Christinatown",23.3377376408061
2022,"Northern Mariana Islands","Port Amyville",23.340693724750903
2017,"United Kingdom","Kirkview",23.34182635487861
2005,"Cuba","Julieburgh",23.357950651025316
2013,"South Africa","Saraton",23.36872748455267
2012,"Armenia","Heatherbury",23.37255268086336
2000,"Moldova","South Eileen",23.37769553958624
2001,"French Guiana","Brownville",23.381142663017805
2013,"Maldives","Lisatown",23.38528477641558
2004,"Venezuela","East Annaland",23.386158442117157
2002,"Mozambique","Shepherdmouth",23.389917130419796
2022,"Azerbaijan","Lake Jesusport",23.41184521612589
2003,"Serbia","Lake Bradley",23.41671517550861
2000,"Svalbard & Jan Mayen Islands","Johnsontown",23.42243817095365
2017,"Sierra Leone","North Francisco",23.432310075135725
2002,"Ukraine","East Carolyn",23.43836436626543
2004,"Cambodia","Tylerfort",23.44173866743602
2018,"Paraguay","South William",23.446317104636115
2022,"Saint Barthelemy","North George",23.44900923226815
2003,"Guadeloupe","East Karenport",23.45126666614715
2012,"Netherlands","Mollyport",23.457114828107308
2016,"Tajikistan","New Stephenmouth",23.464304914476017
2014,"Micronesia","Jessicaview",23.464610734146238
2002,"Cook Islands","West William",23.46642082691089
2019,"United Kingdom","Youngland",23.4669400539417
2016,"Micronesia","Greerfurt",23.47615406456447
2000,"Suriname","Butlerburgh",23.483024094355933
2014,"Sao Tome and Principe","Lake Sarahshire",23.49175064861449
2001,"Palau","Suttonstad",23.503991656218147
2015,"Hungary","Port Stevenberg",23.512552684823664
2006,"Iceland","Huynhburgh",23.52133265872129
2004,"Japan","South Chelseaberg",23.52822200283877
2016,"Cyprus","Chapmanshire",23.528929744720365
2022,"Cameroon","Port Melissaview",23.52961457528884
2011,"Anguilla","Port Brianberg",23.532132272345443
2004,"Macao","Reynoldsville",23.566859372870628
2006,"Malta","North Michael",23.57100533593881
2015,"Bermuda","Crossland",23.572649215282205
2021,"Dominican Republic","Port Melissaview",23.59307313178327
2020,"Kyrgyz Republic","East Kevinview",23.616968705900348
2004,"Turks and Caicos Islands","Calebstad",23.617793004851368
2003,"Greece","East Nicolemouth",23.62398292008305
2013,"Saint Kitts and Nevis","Lake Robertshire",23.631522643909523
2021,"Barbados","North Danieltown",23.63475590231948
2001,"Vietnam","North Kyle",23.638827530945825
2001,"Tajikistan","South Michelleburgh",23.64048141565861
2020,"Turkey","Davisberg",23.641658760715877
2009,"Netherlands Antilles","Romanshire",23.64420521308668
2005,"Aruba","Bauerfort",23.647752994188828
2022,"Guam","Marcoborough",23.65173180400749
2011,"Nicaragua","Jennifermouth",23.65322535410993
2015,"Malaysia","Yatesview",23.66101254162033
2015,"Iran","Kimberlymouth",23.66537224101308
2019,"Albania","Kleinstad",23.668366659082054
2019,"Cameroon","Fosterside",23.684603370326503
2013,"Japan","West Valerieton",23.685313375275697
2016,"Tanzania","Adamsshire",23.69460876444145
2016,"Australia","Leslieburgh",23.72081853323082
2009,"Andorra","Cassandramouth",23.72824696521957
2020,"Northern Mariana Islands","East Andrewton",23.73117186057312
2005,"Korea","West Gregory",23.74732312078087
2012,"Yemen","Port Aliciaside",23.75254518884705
2013,"Holy See (Vatican City State)","Johnsonville",23.75903800115645
2004,"Czech Republic","Daniellemouth",23.761724524480265
2011,"New Caledonia","Allisonburgh",23.76660723380764
2021,"Afghanistan","Andreborough",23.77946250741144
2017,"Isle of Man","Ashleyside",23.78084974472485
2022,"Paraguay","New Tammie",23.78658253441308
2002,"Swaziland","North Jessica",23.805443829372663
2019,"Tokelau","Hughesborough",23.807470528167222
2006,"Saint Vincent and the Grenadines","Port Zoeburgh",23.81328772394734
2020,"Hong Kong","New Dana",23.82435118513872
2016,"Botswana","Halltown",23.83575572781936
2009,"Dominica","Mandymouth",23.846726030579934
2020,"Bermuda","South Caitlintown",23.846741147187785
2004,"Netherlands","Christinebury",23.85022971056849
2004,"Austria","West Christina",23.85468619523055
2020,"New Zealand","South Luisside",23.860588940188
2014,"Slovenia","Darrellmouth",23.862998354176995
2012,"Cocos (Keeling) Islands","Rhondastad",23.86495771089578
2012,"Bosnia and Herzegovina","Lake Charlesland",23.872384002501903
2017,"Sao Tome and Principe","South Pamelaberg",23.885616207633163
2000,"Bulgaria","West Karenmouth",23.89013014871705
2022,"Czech Republic","Helenside",23.898400337094493
2009,"Cook Islands","Tylerbury",23.910541446179558
2003,"Germany","Jacksonton",23.912272984555543
2022,"Qatar","Lake Michael",23.912832943213527
2008,"Turks and Caicos Islands","Garciafort",23.913363553895387
2009,"Madagascar","New Phillipberg",23.91428653379982
2001,"Saint Vincent and the Grenadines","New Ryan",23.914530624058607
2012,"Palau","Tylermouth",23.9157774363544
2011,"Norfolk Island","North David",23.92858842031341
2008,"Costa Rica","Victorview",23.929195286727563
2021,"Djibouti","New Albert",23.932417592603056
2009,"Qatar","Donaldborough",23.941846311977265
2014,"Dominican Republic","Alexisville",23.954050855074684
2021,"Reunion","West Krystal",23.95926787818197
2021,"Liberia","East Jamesport",23.964802188886324
2004,"Sudan","North Rodney",23.98721364260025
2021,"Philippines","New Laura",23.994833184744664
2004,"Cambodia","Latoyaville",24.003390606374943
2018,"Vietnam","Port Natalie",24.007276178705045
2008,"Trinidad and Tobago","Heathershire",24.02565667929661
2010,"American Samoa","South Lisamouth",24.028647873786458
2003,"Macao","Transide",24.030530869164547
2009,"Armenia","Johnsonhaven",24.043774020737857
2014,"Greece","Lake Alisonchester",24.065413815646973
2014,"Nicaragua","Boydhaven",24.068429521857315
2006,"Vietnam","North Donaldland",24.0835584968634
2004,"Switzerland","West Michaelmouth",24.08473405156508
2011,"Dominican Republic","North Kimberlyview",24.084913185813416
2019,"Egypt","Mooreton",24.087669865391504
2022,"Chile","Lake Sharonville",24.08794355450643
2007,"Micronesia","North Brandi",24.10094422886693
2017,"Uganda","South Sarahtown",24.10412479587947
2017,"Saint Martin","Lake James",24.11119323757693
2015,"Cameroon","Maryport",24.1116367272985
2012,"Guam","Mejiafurt",24.11812914010195
2020,"French Southern Territories","Port Pennybury",24.120966949995825
2014,"Chad","North Charles",24.124165107978754
2007,"Reunion","Josephview",24.128288107898776
2006,"Mozambique","South Emily",24.14190816084261
2004,"Mauritius","Kevinburgh",24.161945269723887
2014,"Guinea-Bissau","Weissport",24.16812878797641
2020,"Paraguay","Olsenstad",24.169423330028906
2008,"Nigeria","Traceybury",24.17745103502043
2022,"Indonesia","Hancockhaven",24.188895515506164
2001,"Peru","East Aimee",24.20746638831409
2015,"Netherlands","Port Tylerstad",24.21585752278656
2011,"Iraq","Debrashire",24.216645775745945
2007,"Cayman Islands","Holtborough",24.221576612952752
2009,"Cote d'Ivoire","East Barbara",24.23105448290552
2015,"Saint Lucia","Lake Amytown",24.2325740642203
2022,"Norway","New Ashley",24.25442789442225
2003,"French Guiana","Lake Christineview",24.25877523466614
2018,"United Arab Emirates","New Manuelfort",24.2611328772548
2016,"Sweden","Danielston",24.27886379277561
2013,"Sierra Leone","Jessicaburgh",24.279943822434213
2017,"Guinea-Bissau","North Johnny",24.283879087250643
2015,"Turks and Caicos Islands","North Corey",24.28547912424909
2014,"Bulgaria","East Julian",24.285998190059168
2018,"Saint Pierre and Miquelon","Williamhaven",24.29854817266319
2014,"Belarus","Vickieside",24.30541962134461
2007,"Cambodia","West Steven",24.308966467390235
2007,"Uzbekistan","Colinberg",24.3276271673382
2019,"South Georgia and the South Sandwich Islands","Ashleymouth",24.334369677197024
2001,"Mauritius","Aguilarfort",24.33691372355547
2004,"Uganda","Sydneyfurt",24.337630425343363
2011,"New Zealand","Houseside",24.345242259258605
2003,"Switzerland","Robertview",24.37410183955445
2004,"Denmark","Jamesville",24.38825457426744
2005,"Estonia","South Steven",24.39159667643256
2006,"Mali","Harrisonview",24.392571511035385
2013,"Germany","South Juanstad",24.393766019626163
2011,"Antigua and Barbuda","Caldwellview",24.398657974936267
2020,"Tokelau","Lake Susanmouth",24.41686262964352
2017,"Bhutan","New Michaelland",24.42321850196663
2016,"Faroe Islands","Stanleyland",24.43458571822781
2008,"Guinea","West James",24.438772932318837
2007,"Cameroon","North Ashley",24.4431717082076
2011,"Gibraltar","Port Angela",24.45031833326488
2010,"Saint Barthelemy","Lake Leslie",24.4524206006783
2021,"Kiribati","North Kimberly",24.45424542752197
2008,"Andorra","Mossshire",24.46449026092165
2001,"Norfolk Island","East Michele",24.476236257586127
2022,"Suriname","Dustinview",24.48170732572602
2012,"Slovakia (Slovak Republic)","Kellymouth",24.481835662196072
2019,"Latvia","Clementston",24.483734640237792
2015,"Kyrgyz Republic","Gentrymouth",24.498332712246903
2002,"Greenland","Lake Heather",24.503776175313117
2020,"Congo","Josephbury",24.515573888647104
2000,"Mauritius","Duffyburgh",24.51934159272813
2018,"Liechtenstein","East Dalton",24.535552170830293
2006,"Liechtenstein","Cherylbury",24.543339724230684
2007,"Taiwan","Hornefort",24.548623184405315
2021,"Cuba","North John",24.5550526178728
2020,"Sierra Leone","Moorehaven",24.57834958564666
2011,"Niue","Lake Jonathanstad",24.583301796593656
2011,"North Macedonia","New Lisaport",24.5849711400396
2006,"Grenada","Raybury",24.5901548889586
2018,"British Virgin Islands","North Katherine",24.601654492874975
2011,"Cocos (Keeling) Islands","Lake Kimberly",24.60294426201694
2008,"Honduras","Lake Jessica",24.60698556769352
2005,"United States of America","South Christopherfurt",24.61182598654026
2015,"Estonia","Brookechester",24.657293850870413
2004,"Moldova","Brockville",24.6676849390947
2015,"Canada","Sarahmouth",24.67263038730068
2000,"Togo","Riverahaven",24.68269501970009
2008,"Singapore","New Scotttown",24.686910428475134
2001,"Taiwan","Ferrellmouth",24.70004459398189
2019,"Burundi","Brandontown",24.703516776369405
2005,"Ireland","North Sarah",24.717875956966974
2019,"Mauritius","New Biancafurt",24.71857757251292
2014,"Malta","Melindaview",24.737634918874345
2022,"Bosnia and Herzegovina","Melindashire",24.74032968982344
2014,"Ireland","South Jennifermouth",24.744945384165625
2006,"Palestinian Territory","South Stephaniemouth",24.76333375539856
2008,"Bahamas","Kristihaven",24.76402347725498
2013,"French Southern Territories","Stephenburgh",24.769349519601555
2001,"Monaco","East Darleneside",24.771491272446763
2014,"Lao People's Democratic Republic","Deanside",24.775070054663352
2011,"Costa Rica","South Jacquelineland",24.7760894233159
2006,"Denmark","Martineztown",24.777370909245978
2000,"Antarctica (the territory South of 60 deg S)","Fosterchester",24.78065227006721
2003,"Moldova","Jamesburgh",24.78195235512143
2001,"Burkina Faso","New Kathrynborough",24.78715857200475
2009,"Nicaragua","Pamelaport",24.80907675681513
2003,"Marshall Islands","Lake Brianview",24.80994166075095
2012,"Libyan Arab Jamahiriya","North Jessicaview",24.811831230080948
2005,"Czech Republic","Port Thomasfort",24.814017775260155
2018,"United States of America","Danielfort",24.816351784623293
2008,"Saint Martin","North Nathaniel",24.819301156495783
2002,"South Georgia and the South Sandwich Islands","Jamesmouth",24.82793404526557
2013,"Singapore","East Jason",24.84736447446108
2002,"Burkina Faso","Shanestad",24.87616042109637
2017,"Rwanda","Jacobsview",24.88256634864877
2017,"Cape Verde","Lawsonhaven",24.882947707896392
2011,"Wallis and Futuna","Douglaschester",24.892414849632672
2008,"Ethiopia","Port Tonyatown",24.893003402749237
2004,"Albania","Lake Patriciaton",24.90476028094119
2007,"Northern Mariana Islands","South Maria",24.921276939595103
2002,"Morocco","Tinashire",24.93081466371574
2013,"Saudi Arabia","New Breanna",24.93153441538834
2018,"Bangladesh","New James",24.94113635125056
2011,"Ecuador","South Jerryburgh",24.942101564305545
2020,"Sri Lanka","Robertport",24.95556803425985
2018,"Botswana","Waltermouth",24.96375451182037
2020,"Kenya","Smithfurt",24.9765230248269
2005,"Germany","Robertborough",24.988152562760625
2007,"Bahrain","Williamberg",25.01445285745099
2007,"Myanmar","Markburgh",25.0234365984304
2007,"Mexico","Lopezport",25.024050071271088
2018,"United States Virgin Islands","Navarroborough",25.041202733222278
2001,"Marshall Islands","West Bridgetborough",25.05197681108776
2020,"China","East Donald",25.06776547481782
2017,"Oman","New Rebecca",25.06916461617522
2021,"Australia","Lake Don",25.08677898533641
2006,"Georgia","Charlesfort",25.088042013248515
2021,"Somalia","New Lisa",25.091536293049323
2008,"Vietnam","Port Richard",25.106386916432196
2010,"South Georgia and the South Sandwich Islands","Walkerborough",25.112287667894503
2013,"China","North Benjaminshire",25.145166764506623
2003,"Togo","Ashleybury",25.14757355485453
2006,"Christmas Island","Port Sydney",25.16918994117306
2020,"Norway","Wilsonhaven",25.171178539303533
2012,"Cyprus","Port Coreyside",25.179724238435952
2006,"Papua New Guinea","Millerfort",25.18447141510651
2009,"Cambodia","North Pedro",25.185668825460624
2008,"Albania","Lozanomouth",25.189132621811936
2004,"Niger","New Brenda",25.201279830078047
2008,"Djibouti","South Julie",25.201774451443196
2019,"Antigua and Barbuda","East Kelly",25.213037078988933
2005,"Mozambique","East Matthew",25.223873933413188
2020,"Tonga","Chenstad",25.22854359578479
2007,"Antigua and Barbuda","Amandaton",25.231284361679386
2015,"Turkey","Nicoleburgh",25.254491128292365
2001,"Albania","West Leeland",25.28019799258225
2018,"Guatemala","Faithchester",25.315721809802525
2009,"Dominica","Wardtown",25.31984843273425
2002,"Guadeloupe","Vanessaburgh",25.335963802964827
2020,"Denmark","West Jon",25.34947435293167
2007,"Namibia","Lake Kyle",25.35812998747036
2020,"Libyan Arab Jamahiriya","Melissaland",25.371194439118973
2020,"Niger","West Sarah",25.380509260388568
2015,"Slovakia (Slovak Republic)","Melissamouth",25.3868130176009
2003,"Argentina","Port Justin",25.39876129989377
2004,"Cambodia","Matthewfort",25.409726045193825
2015,"Bahamas","Mckinneyhaven",25.41235242256641
2007,"Guinea","Pooleton",25.41603636531577
2020,"Lebanon","Richardview",25.429804836692437
2012,"Tuvalu","Wilsonville",25.438738618965267
2011,"Austria","Ellisburgh",25.4600305086608
2002,"Algeria","Port David",25.46839995251373
2002,"Philippines","Chaseton",25.484231582627828
2000,"Malta","Jonesview",25.501710698650736
2017,"Thailand","East Jordan",25.518659013948543
2008,"British Virgin Islands","South Emily",25.53397938151572
2021,"Central African Republic","South Nicholasbury",25.54840973931318
2018,"South Africa","South Sharonton",25.555011772518675
2012,"Myanmar","North Robertport",25.566387945635864
2017,"Morocco","South Territon",25.58159472867107
