"year","country","location","wind_speed"
2002,"Singapore","North Charles",45.6197256857773
2009,"Pitcairn Islands","Edwardmouth",45.6245283523253
2008,"French Polynesia","Spencerport",45.65111145976093
2000,"Indonesia","Lake Eric",45.65617443961381
2012,"Georgia","East Jeffery",45.65781428371471
2021,"Lesotho","Jillport",45.66070332050145
2014,"Philippines","West Emilyton",45.66250116125673
2010,"Bhutan","Davidchester",45.669362601337006
2020,"Faroe Islands","Port Carolyn",45.68123042097867
2018,"Liberia","Lake Anthonytown",45.685474412998346
2003,"Portugal","Knightburgh",45.68605902340985
2018,"Rwanda","New Kristin",45.68943876516604
2011,"Korea","New Daniellemouth",45.69758543255798
2020,"Morocco","Bettyville",45.70167095955474
2000,"Congo","West Faith",45.71298042996686
2000,"Lesotho","Port Jasonburgh",45.71385792938965
2015,"Trinidad and Tobago","East Nataliehaven",45.71830839049774
2010,"Spain","Jacksonland",45.72504521144791
2018,"Lao People's Democratic Republic","Beanmouth",45.72549686405714
2005,"Uruguay","Perezborough",45.73478245690122
2008,"Seychelles","Williamschester",45.744987629181104
2013,"Mauritius","North Cynthia",45.74988916695383
2010,"Latvia","South Kevinmouth",45.74989722285803
2017,"Christmas Island","South Matthewshire",45.753515236363135
2002,"Gabon","Moorebury",45.75560861790078
2019,"Qatar","East Alan",45.756062747910505
2009,"Liechtenstein","East Jenniferside",45.7588059146461
2002,"Benin","Keithton",45.759231798784896
2001,"Liechtenstein","East Mackenzie",45.761449924332354
2021,"Canada","Travisstad",45.76582384184797
2013,"Myanmar","Kramertown",45.76820198716245
2003,"Kuwait","Lake Amandaland",45.7801658567298
2019,"Swaziland","East Alexandra",45.781000180675335
2011,"Thailand","Lake Alexanderview",45.781488929989415
2018,"Poland","Lake Jenniferstad",45.78314585729552
2014,"Cook Islands","Gabrielhaven",45.787819012561904
2004,"Russian Federation","Lake Monica",45.792987697214926
2005,"Peru","Lake Ryan",45.79519653130031
2014,"Costa Rica","New James",45.795861841176965
2021,"Latvia","Jillfort",45.7983885114848
2004,"El Salvador","Kennethland",45.808592084581406
2008,"Estonia","Lake Richard",45.81172239728715
2013,"Albania","Reedmouth",45.816322658965504
2004,"Kyrgyz Republic","Waltermouth",45.81677857128388
2004,"Greenland","Ortizchester",45.824430728588354
2010,"Finland","South Larry",45.82839839368401
2001,"Mexico","Garciaberg",45.828607851101175
2014,"Turks and Caicos Islands","Danielletown",45.82960515625505
2003,"Costa Rica","Smithborough",45.83320921567658
2000,"New Zealand","West Robert",45.83711756647199
2017,"Romania","West Jenniferland",45.84831601299096
2002,"Syrian Arab Republic","Richardville",45.85027656719722
2011,"Benin","West Kelly",45.86272776136643
2019,"Austria","North Michael",45.86549447916364
2003,"Norfolk Island","South Coltonfurt",45.86954314201287
2010,"Taiwan","Paulastad",45.87282906893236
2003,"New Zealand","South Bryan",45.87452227524944
2006,"Romania","East Christieside",45.87483277608556
2006,"United States Virgin Islands","Millerburgh",45.88157767711371
2010,"Indonesia","Jasonville",45.88246892907998
2001,"Anguilla","Dennisborough",45.88604594524059
2005,"Finland","South Keithland",45.88980958044919
2016,"Ukraine","Port Wesley",45.90755395326789
2015,"Ecuador","Port Victoriashire",45.91367507064782
2017,"Marshall Islands","Seanland",45.920724489333686
2002,"Moldova","Timothystad",45.920872199304725
2005,"Tokelau","East Cameronland",45.9230465256866
2019,"Niue","Crystalmouth",45.92865399247441
2001,"Gambia","New Robert",45.93114839427775
2015,"Hungary","Lake Xaviermouth",45.933556496601454
2012,"Macao","North Robertland",45.94199491292652
2009,"Norfolk Island","New Jasonville",45.94628351569605
2013,"Pakistan","North Stephenville",45.94988706998413
2021,"Cuba","North John",45.95438977545715
2007,"Saint Lucia","Katherinefurt",45.95513101858032
2004,"Bulgaria","Romeromouth",45.956966035736585
2015,"Palestinian Territory","Carolinefort",45.95956402462898
2019,"Germany","New Marilyn",45.96582179243694
2008,"Mozambique","Josephville",45.96835208361992
2008,"Tuvalu","New Marytown",45.97091040775194
2009,"Portugal","Juanchester",45.98359406068768
2020,"Cote d'Ivoire","Michellefurt",45.98753720229398
2000,"Romania","Port Timothychester",45.98786320431362
2020,"Philippines","Justinborough",45.99046807219021
2004,"Azerbaijan","Jonesstad",45.99551707696824
2001,"Botswana","Jameschester",46.00136479962264
2013,"Switzerland","Williamshaven",46.009748065684064
2001,"Wallis and Futuna","Rebeccaport",46.010439665330615
2009,"Grenada","North Joshua",46.01499535359891
2016,"Antigua and Barbuda","New John",46.01772430827549
2021,"Saint Vincent and the Grenadines","Sandrahaven",46.03050060395131
2008,"Bosnia and Herzegovina","South Johnfort",46.03209474662639
2015,"Cape Verde","Brewerchester",46.03381782495951
2020,"Nicaragua","West Nancyborough",46.03595429472763
2021,"Estonia","Froststad",46.03654292527167
2012,"Nauru","Michaelview",46.03873134793524
2020,"Russian Federation","Williamston",46.048389566945886
2015,"Spain","Thompsonview",46.051979414212695
2005,"Armenia","North Cynthia",46.05229021509858
2018,"Myanmar","Ambertown",46.05249794345995
2008,"Kiribati","Lake Brian",46.05637351975731
2021,"Liechtenstein","North Tracyview",46.06851999330359
2005,"Greece","Jessicahaven",46.07914107769872
2007,"Lithuania","Ellisonborough",46.080307871667344
2020,"Mozambique","South Alexafort",46.084325453938725
2007,"Marshall Islands","Zacharyton",46.084393817517046
2001,"Nigeria","Lake Jessica",46.08739605239741
2003,"Romania","Coleside",46.09262933447607
2008,"French Polynesia","North Ashley",46.09500758111683
2007,"Uruguay","East Mariahside",46.0965581001301
2007,"Montserrat","Mooreberg",46.09732948328154
2012,"Armenia","Shelbytown",46.11115322116761
2003,"Brunei Darussalam","Lake Michelleview",46.13042380609958
2007,"Mali","Deckerville",46.150989047229935
2008,"Albania","Port Karentown",46.151228647204135
2001,"Sao Tome and Principe","Davidview",46.15401070252466
2008,"Guinea","Wardside",46.15584895291009
2008,"Korea","Joeland",46.15637869306361
2003,"Oman","Zavalaside",46.158337232676985
2004,"Paraguay","Larsontown",46.16333565373414
2001,"Guernsey","East Laura",46.174357732602026
2016,"Monaco","Lake Karinastad",46.17439479296264
2021,"Saudi Arabia","South Jill",46.17881782987612
2002,"Montenegro","Dennisland",46.18787647066398
2011,"Tuvalu","West Denise",46.19075977651871
2002,"Bosnia and Herzegovina","West Timothyland",46.19609368159742
2020,"United Kingdom","Autumnton",46.197770784115455
2006,"Niger","East Jacob",46.202426547428
2020,"Mongolia","Lake Maryshire",46.205524332253546
2005,"Netherlands","Rodriguezstad",46.206559118235546
2010,"Sweden","Bethanytown",46.20678020882171
2009,"Svalbard & Jan Mayen Islands","East Davidfort",46.20808339222168
2007,"Vietnam","Alyssatown",46.21280113590056
2013,"Samoa","Paulport",46.21361661390275
2022,"Ecuador","Obrienberg",46.21911247647845
2021,"Jordan","South Charlesfort",46.22428542190123
2008,"Tanzania","Ballshire",46.225768805045504
2021,"Andorra","Powersborough",46.22832505066749
2000,"Libyan Arab Jamahiriya","South Natalieshire",46.22845710599407
2001,"Spain","New Dawnside",46.23476950647809
2010,"Bangladesh","Andersonchester",46.24931339992538
2013,"Swaziland","Pamelachester",46.25161928789348
2006,"Taiwan","Tylermouth",46.25287312317266
2006,"Chile","Thompsonton",46.26165790304527
2012,"Slovakia (Slovak Republic)","Longfurt",46.26482089969714
2001,"Andorra","Combshaven",46.26753248950584
2008,"Netherlands Antilles","Jeremyview",46.27065415184452
2003,"Qatar","Tracibury",46.27817858679168
2009,"Kenya","East Pamela",46.28502740029244
2019,"Congo","Jameschester",46.29964981755218
2016,"Tajikistan","Maldonadoville",46.3023205184003
2001,"Malawi","Heatherside",46.3082704688227
2007,"Colombia","Jenniferbury",46.31182364336643
2004,"Bouvet Island (Bouvetoya)","West Williamland",46.32286691127536
2014,"Rwanda","Jamieport",46.33133450666098
2013,"South Africa","Stewarthaven",46.332944047753934
2005,"Spain","South Michael",46.337885847842585
2007,"Micronesia","North Brandi",46.34707889384164
2022,"Cyprus","West Elaineshire",46.3548379740554
2014,"Chile","Lake Kathyfurt",46.359945904319126
2008,"Suriname","Robertsonport",46.36359371727144
2007,"Hong Kong","Sextonfurt",46.36407419159446
2005,"Somalia","Port Joshua",46.36427450257042
2022,"Palau","Robinsonville",46.37174412907074
2006,"Christmas Island","Port Sydney",46.37378230692213
2016,"Estonia","New Michael",46.3742032256771
2004,"Guadeloupe","Smithport",46.37852426402433
2008,"Monaco","Cynthiafurt",46.39293536981722
2000,"Uruguay","South Robertmouth",46.399443023999694
2014,"Congo","West Robert",46.41037823750839
2003,"Australia","West Lisa",46.41066665517946
2014,"Lao People's Democratic Republic","Brownview",46.43098658587813
2003,"Nicaragua","Stephaniehaven",46.43986542282249
2011,"Saint Vincent and the Grenadines","North Josephburgh",46.44149091271717
2010,"Zambia","Lake Jessicastad",46.44813067420419
2001,"Jersey","West Lorraineland",46.45911743814802
2013,"Zimbabwe","West Nicolefort",46.4602777327717
2017,"Cyprus","Port Frank",46.46092697426519
2007,"Sri Lanka","West Tiffany",46.46565777270104
2000,"China","North Staceystad",46.468095356615166
2013,"Philippines","Martineztown",46.47110157028179
2010,"Jersey","Wattsview",46.47525323929494
2019,"Colombia","Cindyfort",46.49326198675045
2006,"Nauru","Johnsonside",46.49784890849222
2012,"Netherlands","Rickyhaven",46.499967447945615
2007,"Haiti","Mckenzieborough",46.51071775774735
2017,"Panama","Tonyaside",46.51183358796833
2014,"Tajikistan","West Sarah",46.51382494001973
2012,"Mali","West Deniseborough",46.51508902739168
2009,"Turkmenistan","New Lindamouth",46.52411215389603
2007,"Honduras","Robinborough",46.52799286688369
2001,"Switzerland","Carrchester",46.54471951639517
2013,"Czech Republic","South Tammy",46.54488987224159
2020,"Zambia","East Jill",46.55033201853536
2020,"Malawi","Port Jamestown",46.55458485966129
2003,"United States Virgin Islands","Port Carrieberg",46.55508598842942
2006,"Antarctica (the territory South of 60 deg S)","Pittsmouth",46.55877257973744
2020,"French Southern Territories","Chavezchester",46.562598217591486
2013,"Guinea","Lake Lindaport",46.56459639772962
2006,"Cook Islands","West Kimberly",46.57229125142756
2008,"Qatar","North Julieville",46.57361366883339
2021,"Martinique","Annamouth",46.58141057733428
2014,"Gibraltar","Coleborough",46.5899589081339
2017,"Central African Republic","East Samanthaside",46.59785223567308
2004,"Saint Kitts and Nevis","East Angelaville",46.612777534868464
2011,"Guernsey","Ellismouth",46.616925822895126
2009,"Estonia","Evelynborough",46.63813346491943
2012,"French Guiana","New Karenburgh",46.6440655290358
2019,"Sao Tome and Principe","Whiteborough",46.65108587644121
2022,"El Salvador","East Shaun",46.66400878567781
2016,"Puerto Rico","Evansshire",46.66956802003103
2003,"Switzerland","South Paul",46.672001253878015
2019,"Mongolia","North David",46.67918435593022
2022,"Tunisia","Lake Brucefurt",46.67924919255432
2001,"Congo","Lake Leahburgh",46.68539638451218
2018,"Andorra","Lake Timothyside",46.689314335637135
2001,"Antigua and Barbuda","New Christopherfort",46.69522186292843
2010,"Tajikistan","Deborahstad",46.70221632655988
2011,"Bouvet Island (Bouvetoya)","Trevinoview",46.70358758331225
2010,"Bhutan","Ashleyfort",46.70631993094046
2007,"Rwanda","North Robert",46.71267869484885
2015,"Kiribati","New Ashley",46.71287848784405
2003,"North Macedonia","Christianbury",46.72671448381816
2004,"British Virgin Islands","Christinatown",46.72856576723331
2021,"Azerbaijan","New Davidshire",46.7330653284824
2012,"Kuwait","Jennifermouth",46.73380780661462
2001,"Namibia","Kevinhaven",46.73627069744409
2017,"Central African Republic","Christinabury",46.74429284107379
2022,"Bahrain","South Jeffreyton",46.76981656062576
2008,"Mozambique","Leechester",46.77174424084799
2004,"Trinidad and Tobago","New Juan",46.77336902741028
2022,"Fiji","Owenside",46.77461244574824
2004,"Wallis and Futuna","West Jessicaport",46.77673077131248
2001,"Dominican Republic","Lake Kathleenmouth",46.78571827627571
2002,"Poland","South Alvin",46.79213197922573
2005,"Nepal","Port Thomas",46.79263387826196
2002,"Luxembourg","West Dannychester",46.80074543998525
2018,"Western Sahara","Port Garyburgh",46.802757957829385
2007,"Holy See (Vatican City State)","West Karenborough",46.806919822062696
2002,"Aruba","New Lucasshire",46.81051813405296
2019,"Mongolia","East Matthew",46.81831971316978
2008,"Christmas Island","Tranmouth",46.82310715430139
2001,"Panama","Mariemouth",46.82453671844857
2012,"Latvia","North Joshua",46.830069490870194
2005,"Greenland","Kathrynborough",46.831867323950746
2002,"Antarctica (the territory South of 60 deg S)","East Davidberg",46.83851618069483
2002,"Swaziland","Jillland",46.86002018838881
2010,"Haiti","Port Donald",46.87736483764063
2014,"Morocco","Lake Sheilaberg",46.87895987136963
2011,"Christmas Island","Nelsonbury",46.882850458435314
2020,"Mexico","Rayberg",46.88905099510778
2001,"China","South Debrashire",46.892562727311606
2016,"Comoros","Lake Aliciaburgh",46.89376553595604
2003,"Bouvet Island (Bouvetoya)","Port Shawn",46.89452707813825
2022,"United States Virgin Islands","East Hunterville",46.89607463481708
2012,"Finland","East Jasmine",46.90087619095348
2021,"Andorra","South John",46.90239985273376
2003,"Botswana","New Matthew",46.90567981852566
2019,"Malaysia","Stephenschester",46.91764010603683
2021,"Uzbekistan","East Joshuaview",46.92311518381727
2010,"Uganda","Chungside",46.92902369815816
2007,"Antarctica (the territory South of 60 deg S)","East Kathrynhaven",46.93404183530937
2020,"Benin","West Toddton",46.94440417964405
2008,"Tuvalu","East Seth",46.94706681237917
2007,"Palau","South Stephen",46.94790397864568
2000,"Zimbabwe","South Kelly",46.95644471248868
2011,"Costa Rica","West Danielmouth",46.96169876184623
2012,"Brunei Darussalam","East Kayla",46.96422955491917
2009,"Congo","New Laura",46.9674623769192
2000,"Lao People's Democratic Republic","New Justin",46.96918192338237
2016,"Samoa","New Sonya",46.975558216404245
2006,"North Macedonia","Markmouth",46.97801608553714
2005,"Colombia","Port Bryanside",46.98131986714608
2022,"Colombia","Matthewville",46.98308079064115
2014,"Gibraltar","Lisahaven",46.99063560740071
2016,"Equatorial Guinea","West Shane",47.000089253069504
2022,"Niue","Lake Sarah",47.01749008438178
2014,"Grenada","East Kennethtown",47.02342613365494
2006,"Spain","Samanthafurt",47.032110184485774
2001,"Kuwait","East Janiceside",47.03659142594652
2017,"Guam","New Andrewland",47.03765605080029
2014,"Ethiopia","Frymouth",47.037715232726725
2002,"Latvia","East Steven",47.042463971727145
2003,"Grenada","Pereztown",47.04711823585787
2005,"Ecuador","West Marytown",47.05739780183899
2002,"Ireland","West Danielborough",47.059206929776096
2000,"Botswana","Karinachester",47.0593833917218
2017,"Paraguay","North Valerie",47.06027293618016
2013,"Central African Republic","South Drewside",47.06071465869803
2016,"Haiti","West Albertborough",47.06869086673828
2005,"Haiti","South Kayla",47.06996858891923
2015,"Egypt","Briantown",47.0710677875833
2010,"Saint Vincent and the Grenadines","Ramirezland",47.07781012583999
2014,"Guinea","Hannahchester",47.08616879438416
2006,"Guatemala","Christinafurt",47.08800826343501
2015,"Wallis and Futuna","Frankchester",47.097557394376
2008,"Indonesia","Derrickberg",47.09850339766592
2019,"Thailand","Doylemouth",47.09896675124234
2003,"Falkland Islands (Malvinas)","Martinezchester",47.10565570473317
2004,"Pitcairn Islands","West Sherryfurt",47.110521285302056
2003,"Bermuda","Lake Davidmouth",47.11079906600046
2015,"Tanzania","Lake Darlenetown",47.11208257504831
2005,"Liberia","Patriciabury",47.11324692282585
2008,"Korea","North Kelseyport",47.122195062470325
2007,"Faroe Islands","Lake Shelly",47.1253062982154
2022,"Switzerland","North Stephanie",47.12544636933765
2003,"Iceland","Williamville",47.1265126911402
2021,"Morocco","West Amychester",47.13784566724968
2005,"Lebanon","Elizabethville",47.138188195614056
2019,"Niger","Goodwinshire",47.14214696129581
2006,"Thailand","Crosshaven",47.154875179904096
2001,"Bosnia and Herzegovina","North Thomas",47.156508337578266
2011,"Egypt","West Aaronland",47.15919576893717
2009,"Cote d'Ivoire","East Barbara",47.16212548472695
2021,"Nigeria","West Davidfort",47.163173341635314
2001,"Korea","Hamptontown",47.16335619517957
2017,"Moldova","Susanberg",47.163816776896944
2013,"Russian Federation","South Dianebury",47.16492815307311
2013,"Belarus","Lake Michelle",47.16509782484765
2017,"Jamaica","Millershire",47.17374002302488
2006,"Rwanda","Websterville",47.1873446155154
